"","RF","BPCA","QRILC","GSIMP","RHM","RMEAN","RMEDIAN","RMIN","RZERO","RRF","RGSIMP","RQRILC","RBPCA","min","halfmin","mean","median","zero","original data"
"1",0.597305782544167,0.58624046225,-0.152913753094807,0.00229238341321587,0.676724137931034,0.962871287128713,0.959935897435897,0.919527896995708,0.292986425339366,0.960270296651232,0.359404803724919,0.292986425339366,0.943490066639719,0.946883852691218,0.435240963855422,0.97,0.964488636363636,-0.149244332493703,0.938878676470588
"2",0.187366881124814,0.0386917084774835,0.0560403577612497,0.0223834163784758,0.328976953344576,0.744764397905759,0.761608623548922,0.457762557077626,0.184782608695653,0.691684319595563,0.202861527785725,0.184782608695653,0.638668551566721,-0.199494949494949,-0.0843504795117699,0.313380281690141,0.40843621399177,0.03322440087146,-0.0995024875621891
"3",0.591767552689528,0.644609016689563,-0.0391510465477823,-0.0432455930082058,0.425074183976261,0.9375,0.9375,0.931318681318681,-0.104525862068965,0.928439172325567,-0.0250485655511585,-0.0183000545472816,0.679751475073423,0.931318681318681,0.425074183976261,0.9375,0.9375,-0.104525862068965,0.90059880239521
"4",0.0794935468323709,0.202844651444905,0.134009797060882,0.151446292266097,0.319207398802609,0.665492957746479,0.535053136784368,0.474991286162426,0.152615278733655,0.682441646652319,0.161123194783437,0.152615278733655,0.643862985612889,0.402044462088131,0.268546918431899,0.616935483870968,0.463296398891967,0.134009797060882,0.158632286995516
"5",0.596013863127946,0.466485490031087,0.484102686281764,0.440830650969189,1,1,1,1,1,1,1,1,1,1,0.581702544031311,1,1,0.444805194805195,1
"6",0.78805052313614,0.375108340493575,-0.0926626354912474,-0.0544662039706387,0,0,0,0,0,0,0,0,0,1,0.254115226337449,1,1,-0.184640522875817,1
"7",0.494342238943864,0.338311220294606,-0.172949621601185,-0.0901716458992233,0.645601483836778,0.95,0.95,0.90530303030303,0.249075785582255,0.947040175095134,0.281363361326123,0.249075785582255,0.89110528209819,0.00793650793650821,-0.105929072774289,0.479166666666667,0.479166666666667,-0.178644240570846,0.0701754385964911
"8",0.411680440111243,0.0281546738191635,-0.0158804169470969,0.0176685399282896,0.1921768707483,0.656413612565445,0.684343434343434,0.287798777098388,0.099924204143507,0.653724022206604,0.107327910107258,0.099924204143507,0.388461252305522,-0.0510664479081213,-0.0291852105443342,0.43426724137931,0.503968253968254,-0.0182391662095444,-0.00202565833895997
